"No.","Time","Source","Destination","Protocol","Length","Info"
"8382","57.745510","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8383","57.745510","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8384","57.746103","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8385","57.748764","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8386","57.748769","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8387","57.750053","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8388","57.750094","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8389","57.750094","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8390","57.751498","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8391","57.751498","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8392","57.751843","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8393","57.754399","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8394","57.754438","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8395","57.755959","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8396","57.755959","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8397","57.756002","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8398","57.756002","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8399","57.757460","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8400","57.757460","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8401","57.758969","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8402","57.758969","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8403","57.759278","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8404","57.759278","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8405","57.760591","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8406","57.760591","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8407","57.761741","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8408","57.761741","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8409","57.767392","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8410","57.767392","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8411","57.767392","192.168.137.233","192.168.137.216","UDP","1414","60014  >  56346 Len=1372"
"8412","57.767392","192.168.137.233","192.168.137.216","UDP","118","60014  >  56346 Len=76"
"8413","57.767392","192.168.137.233","192.168.137.216","UDP","694","60014  >  56346 Len=652"
"8414","57.771498","192.168.137.233","192.168.137.216","UDP","886","60014  >  56346 Len=844"
"8415","57.771498","192.168.137.233","192.168.137.216","UDP","502","60014  >  56346 Len=460"
"8416","57.797433","192.168.137.233","192.168.137.216","UDP","390","60014  >  56346 Len=348"
"8417","57.797474","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8418","57.817963","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8419","57.841275","192.168.137.233","192.168.137.216","UDP","470","60014  >  56346 Len=428"
"8420","57.841275","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8421","57.858707","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8422","57.858712","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8423","57.875724","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8424","57.898461","192.168.137.233","192.168.137.216","UDP","406","60014  >  56346 Len=364"
"8425","57.947308","192.168.137.233","192.168.137.216","UDP","374","60014  >  56346 Len=332"
"8426","57.947348","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8427","57.985986","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8428","57.999681","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8429","57.999686","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8430","58.007332","192.168.137.233","192.168.137.216","UDP","342","60014  >  56346 Len=300"
"8431","58.007373","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8432","58.042376","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8433","58.047422","192.168.137.233","192.168.137.216","UDP","374","60014  >  56346 Len=332"
"8434","58.094292","192.168.137.233","192.168.137.216","UDP","358","60014  >  56346 Len=316"
"8435","58.094332","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8436","58.109399","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8437","58.135928","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8438","58.136165","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8439","58.140356","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"8440","58.140413","10.0.0.254","10.0.0.3","TCP","66","1883  >  44003 [ACK] Seq=3 Ack=1050 Win=64 Len=0 TSval=459660673 TSecr=2768132102"
"8441","58.140789","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"8442","58.140874","10.0.0.254","10.0.0.7","TCP","66","1883  >  43517 [ACK] Seq=3 Ack=2639 Win=64 Len=0 TSval=1803992053 TSecr=2029101985"
"8443","58.141158","10.0.0.2","10.0.0.254","MQTT","88","Publish Message [temperature_data]"
"8444","58.141196","10.0.0.254","10.0.0.2","TCP","66","1883  >  36947 [ACK] Seq=3 Ack=333 Win=64 Len=0 TSval=2662883567 TSecr=942038024"
"8445","58.141487","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"8446","58.141510","10.0.0.254","10.0.0.7","TCP","66","1883  >  37873 [ACK] Seq=3 Ack=2640 Win=64 Len=0 TSval=1803992054 TSecr=2029101986"
"8447","58.141862","10.0.0.2","10.0.0.254","MQTT","88","Publish Message [temperature_data]"
"8448","58.141885","10.0.0.254","10.0.0.2","TCP","66","1883  >  43871 [ACK] Seq=3 Ack=333 Win=64 Len=0 TSval=2662883568 TSecr=942038025"
"8449","58.142218","10.0.0.3","10.0.0.254","MQTT","83","Publish Message [airflow_data]"
"8450","58.142250","10.0.0.254","10.0.0.3","TCP","66","1883  >  35679 [ACK] Seq=3 Ack=1053 Win=64 Len=0 TSval=459660675 TSecr=2768132103"
"8451","58.142257","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"8452","58.142273","10.0.0.254","10.0.0.12","TCP","66","1883  >  38083 [ACK] Seq=3 Ack=1124 Win=64 Len=0 TSval=1135906577 TSecr=2248528341"
"8453","58.142655","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"8454","58.142698","10.0.0.254","10.0.0.12","TCP","66","1883  >  44659 [ACK] Seq=3 Ack=1124 Win=64 Len=0 TSval=1135906578 TSecr=2248528342"
"8455","58.149734","192.168.137.132","255.255.255.255","UDP","935","40260  >  29810 Len=893"
"8456","58.158161","192.168.137.233","192.168.137.216","UDP","614","60014  >  56346 Len=572"
"8457","58.175336","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8458","58.197077","192.168.137.233","192.168.137.216","UDP","326","60014  >  56346 Len=284"
"8459","58.225831","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8460","58.256644","192.168.137.233","192.168.137.216","UDP","438","60014  >  56346 Len=396"
"8461","58.256683","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8462","58.256983","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8463","58.276521","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8464","58.297366","192.168.137.233","192.168.137.216","UDP","374","60014  >  56346 Len=332"
"8465","58.297406","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8466","58.312943","44.235.194.199","192.168.137.233","TCP","66","[TCP Dup ACK 2345#2] 8883  >  40697 [ACK] Seq=1 Ack=1 Win=27 Len=0 TSval=780616009 TSecr=8394075"
"8467","58.318140","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8468","58.348085","192.168.137.233","192.168.137.216","UDP","374","60014  >  56346 Len=332"
"8469","58.368547","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8470","58.407654","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8471","58.407659","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8472","58.411970","192.168.137.233","192.168.137.216","UDP","470","60014  >  56346 Len=428"
"8473","58.412010","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8474","58.444586","192.168.137.233","192.168.137.216","UDP","518","60014  >  56346 Len=476"
"8475","58.449464","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8476","58.496659","192.168.137.233","192.168.137.216","UDP","310","60014  >  56346 Len=268"
"8477","58.496659","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8478","58.513868","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8479","58.516161","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8480","58.516388","192.168.137.233","44.235.194.199","TCP","66","[TCP Dup ACK 2359#2] 40697  >  8883 [ACK] Seq=209 Ack=2 Win=7655 Len=0 TSval=8406362 TSecr=780452592"
"8481","58.537676","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8482","58.558579","192.168.137.233","192.168.137.216","UDP","422","60014  >  56346 Len=380"
"8483","58.576931","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8484","58.608790","192.168.137.233","192.168.137.216","UDP","310","60014  >  56346 Len=268"
"8485","58.626696","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8486","58.647480","192.168.137.233","192.168.137.216","UDP","422","60014  >  56346 Len=380"
"8487","58.647519","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8488","58.658104","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8489","58.658109","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8490","58.687501","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8491","58.704675","192.168.137.233","192.168.137.216","UDP","310","60014  >  56346 Len=268"
"8492","58.748331","192.168.137.233","192.168.137.216","UDP","406","60014  >  56346 Len=364"
"8493","58.748331","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8494","58.766983","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8495","58.805654","192.168.137.233","192.168.137.216","UDP","310","60014  >  56346 Len=268"
"8496","58.806227","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8497","58.818488","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8498","58.818493","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8499","58.843522","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8500","58.847623","192.168.137.233","192.168.137.216","UDP","390","60014  >  56346 Len=348"
"8501","58.908105","192.168.137.233","192.168.137.216","UDP","342","60014  >  56346 Len=300"
"8502","58.908105","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8503","58.935654","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8504","58.958822","192.168.137.233","192.168.137.216","UDP","294","60014  >  56346 Len=252"
"8505","58.966660","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8506","58.975305","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8507","58.977001","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8508","58.983837","173.194.194.206","192.168.137.174","TLSv1.2","90","[TCP ACKed unseen segment] , Application Data"
"8509","59.002306","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8510","59.009188","192.168.137.233","192.168.137.216","UDP","294","60014  >  56346 Len=252"
"8511","59.057756","192.168.137.233","192.168.137.216","UDP","294","60014  >  56346 Len=252"
"8512","59.073357","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8513","59.086793","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8514","59.097877","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8515","59.098378","192.168.137.233","192.168.137.216","UDP","374","60014  >  56346 Len=332"
"8516","59.098378","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8517","59.128384","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8518","59.134844","192.168.137.174","173.194.194.206","TCP","90","[TCP Spurious Retransmission] 56182  >  443 [PSH, ACK] Seq=25 Ack=25 Win=316 Len=24 TSval=1691233 TSecr=1582360819"
"8519","59.142301","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"8520","59.142422","10.0.0.254","10.0.0.3","TCP","66","1883  >  44003 [ACK] Seq=3 Ack=1068 Win=64 Len=0 TSval=459661675 TSecr=2768133104"
"8521","59.142433","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"8522","59.142447","10.0.0.254","10.0.0.12","TCP","66","1883  >  38083 [ACK] Seq=3 Ack=1143 Win=64 Len=0 TSval=1135907578 TSecr=2248529342"
"8523","59.142452","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"8524","59.142489","10.0.0.254","10.0.0.7","TCP","66","1883  >  37873 [ACK] Seq=3 Ack=2685 Win=64 Len=0 TSval=1803993055 TSecr=2029102987"
"8525","59.142551","10.0.0.7","10.0.0.254","MQTT","111","Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
"8526","59.142572","10.0.0.254","10.0.0.7","TCP","66","1883  >  43517 [ACK] Seq=3 Ack=2684 Win=64 Len=0 TSval=1803993055 TSecr=2029102987"
"8527","59.142578","10.0.0.12","10.0.0.254","MQTT","85","Publish Message [pulse_ox_data]"
"8528","59.142602","10.0.0.254","10.0.0.12","TCP","66","1883  >  44659 [ACK] Seq=3 Ack=1143 Win=64 Len=0 TSval=1135907578 TSecr=2248529342"
"8529","59.143023","10.0.0.3","10.0.0.254","MQTT","84","Publish Message [airflow_data]"
"8530","59.143050","10.0.0.254","10.0.0.3","TCP","66","1883  >  35679 [ACK] Seq=3 Ack=1071 Win=64 Len=0 TSval=459661676 TSecr=2768133104"
"8531","59.156643","192.168.137.233","192.168.137.216","UDP","1350","60014  >  56346 Len=1308"
"8532","59.177643","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8533","59.185571","192.168.137.174","173.194.194.206","TCP","66","56182  >  443 [ACK] Seq=49 Ack=49 Win=316 Len=0 TSval=1691246 TSecr=1582375754"
"8534","59.195042","192.168.137.233","192.168.137.216","UDP","438","60014  >  56346 Len=396"
"8535","59.199335","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8536","59.243427","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8537","59.247904","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8538","59.248533","192.168.137.233","192.168.137.216","UDP","678","60014  >  56346 Len=636"
"8539","59.248573","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8540","59.291925","192.168.137.233","192.168.137.216","UDP","310","60014  >  56346 Len=268"
"8541","59.291965","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8542","59.317162","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8543","59.317603","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8544","59.341433","192.168.137.233","192.168.137.216","UDP","342","60014  >  56346 Len=300"
"8545","59.358500","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8546","59.390467","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8547","59.407880","192.168.137.233","192.168.137.216","UDP","390","60014  >  56346 Len=348"
"8548","59.407920","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8549","59.447341","192.168.137.233","192.168.137.216","UDP","934","60014  >  56346 Len=892"
"8550","59.447381","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8551","59.456047","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8552","59.485476","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8553","59.505951","192.168.137.216","192.168.137.233","UDP","86","56346  >  60014 Len=44"
"8554","59.508073","192.168.137.233","192.168.137.216","UDP","294","60014  >  56346 Len=252"
"8555","59.549411","192.168.137.233","192.168.137.216","UDP","342","60014  >  56346 Len=300"
"8556","59.549463","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8557","59.578123","192.168.137.233","192.168.137.216","UDP","486","60014  >  56346 Len=444"
"8558","59.594905","192.168.137.233","192.168.137.216","UDP","326","60014  >  56346 Len=284"
