No,Time,Source,Destination,Protocol,Length,Info
12301,242.551934,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3273653 Win=557056 Len=0 TSval=14636562 TSecr=189517
12302,242.552674,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3276509 Win=557056 Len=0 TSval=14636563 TSecr=189517
12303,242.55268,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3279365 Win=557056 Len=0 TSval=14636563 TSecr=189517
12304,242.553045,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3282221 Win=557056 Len=0 TSval=14636563 TSecr=189518
12305,242.553051,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3285077 Win=557056 Len=0 TSval=14636564 TSecr=189518
12306,242.553704,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3287933 Win=557056 Len=0 TSval=14636564 TSecr=189518
12307,242.55371,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3290789 Win=557056 Len=0 TSval=14636564 TSecr=189518
12308,242.554383,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3293645 Win=557056 Len=0 TSval=14636564 TSecr=189518
12309,242.554389,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3296501 Win=557056 Len=0 TSval=14636565 TSecr=189518
12310,242.554663,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3299357 Win=557056 Len=0 TSval=14636565 TSecr=189518
12311,242.554668,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3302213 Win=557056 Len=0 TSval=14636565 TSecr=189518
12312,242.555563,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3305069 Win=557056 Len=0 TSval=14636565 TSecr=189518
12313,242.555568,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3307925 Win=557056 Len=0 TSval=14636566 TSecr=189518
12314,242.555662,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3310781 Win=557056 Len=0 TSval=14636566 TSecr=189518
12315,242.557364,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3313637 Win=557056 Len=0 TSval=14636567 TSecr=189518
12316,242.557425,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3316493 Win=558080 Len=0 TSval=14636568 TSecr=189518
12317,242.577434,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3319349 Win=558080 Len=0 TSval=14636588 TSecr=189524
12318,242.577438,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3322205 Win=558080 Len=0 TSval=14636588 TSecr=189524
12319,242.57859,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3326489 Win=556032 Len=0 TSval=14636589 TSecr=189524
12320,242.578595,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3329345 Win=557056 Len=0 TSval=14636589 TSecr=189524
12321,242.57878,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3332201 Win=558080 Len=0 TSval=14636589 TSecr=189524
12322,242.5792,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3335057 Win=558080 Len=0 TSval=14636589 TSecr=189524
12323,242.579205,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3337913 Win=558080 Len=0 TSval=14636590 TSecr=189524
12324,242.5799,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3340769 Win=558080 Len=0 TSval=14636590 TSecr=189524
12325,242.579905,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3343625 Win=558080 Len=0 TSval=14636590 TSecr=189524
12326,242.580264,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3346481 Win=558080 Len=0 TSval=14636590 TSecr=189524
12327,242.580991,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3350765 Win=558080 Len=0 TSval=14636591 TSecr=189524
12328,242.580996,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3353621 Win=558080 Len=0 TSval=14636591 TSecr=189524
12329,242.581191,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3356477 Win=558080 Len=0 TSval=14636592 TSecr=189524
12330,242.581672,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3359333 Win=557056 Len=0 TSval=14636592 TSecr=189524
12331,242.581677,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3362189 Win=557056 Len=0 TSval=14636592 TSecr=189524
12332,242.581885,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3365045 Win=557056 Len=0 TSval=14636592 TSecr=189524
12333,242.582281,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3367901 Win=557056 Len=0 TSval=14636593 TSecr=189524
12334,242.585748,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3370757 Win=557056 Len=0 TSval=14636596 TSecr=189524
12335,242.585753,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3373613 Win=557056 Len=0 TSval=14636596 TSecr=189524
12336,242.585755,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3376469 Win=557056 Len=0 TSval=14636596 TSecr=189524
12337,242.58647,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3379325 Win=557056 Len=0 TSval=14636596 TSecr=189524
12338,242.586475,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3382181 Win=557056 Len=0 TSval=14636597 TSecr=189524
12339,242.586845,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3385037 Win=557056 Len=0 TSval=14636597 TSecr=189524
12340,242.58685,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3387893 Win=557056 Len=0 TSval=14636597 TSecr=189525
12341,242.587215,13.225.193.148,192.168.137.174,TCP,66,[TCP ACKed unseen segment] 443  >  47984 [ACK] Seq=22519 Ack=3390439 Win=557568 Len=0 TSval=14636597 TSecr=189525
12342,242.635594,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3077870 Ack=22519 Win=100608 Len=1428 TSval=189497 TSecr=14633776 [TCP PDU reassembled in 12343]
12343,242.635594,192.168.137.174,13.225.193.148,TLSv1.3,213,"[TCP Spurious Retransmission] , Application Data"
12344,242.635594,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3079445 Ack=22519 Win=100608 Len=1428 TSval=189497 TSecr=14633776
12345,242.635594,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12346,242.635594,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3082301 Ack=22519 Win=100608 Len=1428 TSval=189497 TSecr=14633776
12347,242.636096,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12348,242.636096,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3085157 Ack=22519 Win=100608 Len=1428 TSval=189497 TSecr=14633776
12349,242.636096,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12350,242.636639,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3088013 Ack=22519 Win=100608 Len=1428 TSval=189497 TSecr=14633776
12351,242.636639,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12352,242.655173,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3090869 Ack=22519 Win=100608 Len=1428 TSval=189502 TSecr=14636476
12353,242.655173,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12354,242.655173,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3093725 Ack=22519 Win=100608 Len=1428 TSval=189502 TSecr=14636476
12355,242.655173,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12356,242.65581,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3096581 Ack=22519 Win=100608 Len=1428 TSval=189502 TSecr=14636476
12357,242.65581,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12358,242.65581,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3099437 Ack=22519 Win=100608 Len=1428 TSval=189502 TSecr=14636476
12359,242.65629,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12360,242.65629,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3102293 Ack=22519 Win=100608 Len=1428 TSval=189502 TSecr=14636477
12361,242.65629,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12362,242.65629,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3105149 Ack=22519 Win=100608 Len=1428 TSval=189502 TSecr=14636477
12363,242.657331,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12364,242.657331,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3108005 Ack=22519 Win=100608 Len=1428 TSval=189502 TSecr=14636477
12365,242.657331,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12366,242.657331,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3110861 Ack=22519 Win=100608 Len=1428 TSval=189502 TSecr=14636477
12367,242.657331,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12368,242.658141,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3113717 Ack=22519 Win=100608 Len=1428 TSval=189502 TSecr=14636477
12369,242.658141,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12370,242.660988,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3116573 Ack=22519 Win=100608 Len=1428 TSval=189502 TSecr=14636477
12371,242.660988,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12372,242.673608,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3119429 Ack=22519 Win=100608 Len=1428 TSval=189506 TSecr=14636496
12373,242.673608,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12374,242.674099,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3122285 Ack=22519 Win=100608 Len=1428 TSval=189506 TSecr=14636496
12375,242.674099,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12376,242.674099,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3125141 Ack=22519 Win=100608 Len=1428 TSval=189506 TSecr=14636496
12377,242.674099,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12378,242.674617,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3127997 Ack=22519 Win=100608 Len=1428 TSval=189506 TSecr=14636496
12379,242.674617,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12380,242.674617,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3130853 Ack=22519 Win=100608 Len=1428 TSval=189506 TSecr=14636496
12381,242.674617,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12382,242.67516,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3133709 Ack=22519 Win=100608 Len=1428 TSval=189506 TSecr=14636497
12383,242.67516,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12384,242.67516,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3136565 Ack=22519 Win=100608 Len=1428 TSval=189507 TSecr=14636497
12385,242.67516,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12386,242.67583,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3139421 Ack=22519 Win=100608 Len=1428 TSval=189507 TSecr=14636497
12387,242.67583,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12388,242.67583,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3142277 Ack=22519 Win=100608 Len=1428 TSval=189507 TSecr=14636497
12389,242.67583,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12390,242.676465,ASIXElectron_23:55:40,VMware_b9:07:f6,ARP,42,Who has 10.0.0.7? Tell 10.0.0.254
12391,242.676481,ASIXElectron_23:55:40,VMware_b9:07:f6,ARP,42,Who has 10.0.0.3? Tell 10.0.0.254
12392,242.676505,ASIXElectron_23:55:40,VMware_b9:07:f6,ARP,42,Who has 10.0.0.12? Tell 10.0.0.254
12393,242.677257,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3145133 Ack=22519 Win=100608 Len=1428 TSval=189507 TSecr=14636497
12394,242.677257,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12395,242.677257,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3147989 Ack=22519 Win=100608 Len=1428 TSval=189507 TSecr=14636497
12396,242.677897,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12397,242.677897,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3150845 Ack=22519 Win=100608 Len=1428 TSval=189507 TSecr=14636498
12398,242.677897,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12399,242.677897,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3153701 Ack=22519 Win=100608 Len=1428 TSval=189507 TSecr=14636498
12400,242.677897,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12401,242.6785,VMware_b9:07:f6,ASIXElectron_23:55:40,ARP,60,10.0.0.7 is at 00:0c:29:b9:07:f6
12402,242.67859,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3156557 Ack=22519 Win=100608 Len=1428 TSval=189507 TSecr=14636498
12403,242.67859,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12404,242.67859,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3159413 Ack=22519 Win=100608 Len=1428 TSval=189507 TSecr=14636498
12405,242.67859,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12406,242.678956,VMware_b9:07:f6,ASIXElectron_23:55:40,ARP,60,10.0.0.3 is at 00:0c:29:b9:07:f6
12407,242.679165,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3162269 Ack=22519 Win=100608 Len=1428 TSval=189507 TSecr=14636499
12408,242.679165,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12409,242.679165,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3165125 Ack=22519 Win=100608 Len=1428 TSval=189507 TSecr=14636499
12410,242.679165,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12411,242.679316,VMware_b9:07:f6,ASIXElectron_23:55:40,ARP,60,10.0.0.12 is at 00:0c:29:b9:07:f6
12412,242.683031,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3167981 Ack=22519 Win=100608 Len=1428 TSval=189508 TSecr=14636501
12413,242.683031,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12414,242.683031,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3170837 Ack=22519 Win=100608 Len=1428 TSval=189508 TSecr=14636501
12415,242.683031,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12416,242.693451,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3173693 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636514
12417,242.693451,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12418,242.693451,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3176549 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636514
12419,242.693451,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12420,242.694019,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3179405 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636514
12421,242.694019,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12422,242.694019,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3182261 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636514
12423,242.694019,192.168.137.174,13.225.193.148,TLSv1.3,1494,"[TCP Spurious Retransmission] , Continuation Data"
12424,242.694589,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3185117 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636515
12425,242.694589,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3186545 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636515 [TCP PDU reassembled in 12447]
12426,242.694589,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3187973 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636515 [TCP PDU reassembled in 12447]
12427,242.694589,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3189401 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636515 [TCP PDU reassembled in 12447]
12428,242.695123,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3190829 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636515 [TCP PDU reassembled in 12447]
12429,242.695123,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3192257 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636515 [TCP PDU reassembled in 12447]
12430,242.695123,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3193685 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636515 [TCP PDU reassembled in 12447]
12431,242.695123,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3195113 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636515 [TCP PDU reassembled in 12447]
12432,242.695708,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3196541 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636515 [TCP PDU reassembled in 12447]
12433,242.695708,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3197969 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636515 [TCP PDU reassembled in 12447]
12434,242.695708,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3199397 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636515 [TCP PDU reassembled in 12447]
12435,242.695708,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3200825 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636516 [TCP PDU reassembled in 12447]
12436,242.695708,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3202253 Ack=22519 Win=100608 Len=1428 TSval=189511 TSecr=14636516 [TCP PDU reassembled in 12447]
12437,242.697245,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3203681 Ack=22519 Win=100608 Len=1428 TSval=189512 TSecr=14636516 [TCP PDU reassembled in 12447]
12438,242.697245,192.168.137.174,13.225.193.148,TCP,1494,[TCP Spurious Retransmission] 47984  >  443 [ACK] Seq=3205109 Ack=22519 Win=100608 Len=1428 TSval=189512 TSecr=14636516 [TCP PDU reassembled in 12447]
